#page_id	source_id	path	title	page_class	symbol_count	kind	symbol	declaration_origin	header	library	os_versions_raw	declaration_status	duplicate_of	source_url
ms863385	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863385.html	ISdpRecord::SetAttributeFromStream (Windows CE .NET 4.2)	symbol_page	1	interface_method	SetAttributeFromStream	first_code_block	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863385(v=msdn.10)
ms863386	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863386.html	ISdpRecord::Walk (Windows CE .NET 4.2)	symbol_page	1	interface_method	Walk	first_code_block	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863386(v=msdn.10)
ms863387	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863387.html	ISdpRecord::WriteToStream (Windows CE .NET 4.2)	symbol_page	1	interface_method	WriteToStream	first_code_block	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863387(v=msdn.10)
ms863388	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863388.html	ISdpStream::ByteSwap* (Windows CE .NET 4.2)	prose_page_code_fragment	1	variable	outputElement	first_code_block	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863388(v=msdn.10)
ms863389	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863389.html	ISdpStream:IUnknown (Windows CE .NET 4.2)	concept_or_overview	0			none	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	no_candidate		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863389(v=msdn.10)
ms863390	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863390.html	ISdpStream::NormalizeUuid (Windows CE .NET 4.2)	symbol_page	1	interface_method	NormalizeUuid	first_code_block	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863390(v=msdn.10)
ms863391	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863391.html	ISdpStream::Retrieve* (Windows CE .NET 4.2)	concept_or_overview	0			first_code_block	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863391(v=msdn.10)
ms863392	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863392.html	ISdpStream::RetrieveRecords (Windows CE .NET 4.2)	symbol_page	1	interface_method	RetrieveRecords	first_code_block	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863392(v=msdn.10)
ms863393	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863393.html	ISdpStream::RetrieveElementInfo (Windows CE .NET 4.2)	symbol_page	1	interface_method	RetrieveElementInfo	first_code_block	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863393(v=msdn.10)
ms863394	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863394.html	ISdpStream::Validate (Windows CE .NET 4.2)	symbol_page	1	interface_method	Validate	first_code_block	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863394(v=msdn.10)
