#page_id	source_id	path	title	page_class	symbol_count	kind	symbol	declaration_origin	header	library	os_versions_raw	declaration_status	duplicate_of	source_url
aa447020	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447020.html	pWriteRegistryToOEM (Windows CE 5.0)	symbol_page	1	function	pWriteRegistryToOEM	none	Not applicable.	Coredll.lib.	Windows CE 2.10 and later.	candidate_mismatch:BOOL		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447020(v=msdn.10)
aa447021	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447021.html	ReadRegistryFromOEM (Windows CE 5.0)	symbol_page	1	function	ReadRegistryFromOEM	first_code_block	Pkfuncs.h.	Nk.lib.	Windows CE 2.10 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447021(v=msdn.10)
aa447022	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447022.html	SC_GetTickCount (Windows CE 5.0)	symbol_page	1	function	SC_GetTickCount	first_code_block	Kernel.h.	Nk.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447022(v=msdn.10)
aa447023	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447023.html	SetCleanRebootFlag (Windows CE 5.0)	symbol_page	1	function	SetCleanRebootFlag	first_code_block	Pkfuncs.h.	Coredll.lib.	Windows CE 2.10 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447023(v=msdn.10)
aa447024	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447024.html	SetOOMEvent (Windows CE 5.0)	symbol_page	1	function	SetOOMEvent	first_code_block	Pkfuncs.h.	Coredll.lib.	Windows CE 3.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447024(v=msdn.10)
aa447025	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447025.html	SH4CacheLines (Windows CE 5.0)	symbol_page	1	variable	SH4CacheLines	none	Developer-defined.		Windows CE 3.0 and later.	first_line_not_a_declaration		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447025(v=msdn.10)
aa447026	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447026.html	StartUp (Windows CE 5.0)	symbol_page	1	function	StartUp	first_code_block	Not applicable.	Nk.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447026(v=msdn.10)
aa447027	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447027.html	TLBClear (Windows CE 5.0)	symbol_page	1	function	TLBClear	first_code_block	Not applicable.	Nk.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447027(v=msdn.10)
aa447028	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447028.html	TRANPORTINFOSTRUCT (Windows CE 5.0)	symbol_page	1	struct	TRANPORTINFOSTRUCT	first_code_block+glued_identifier	Kitltran.h.		Windows CE .NET 4.0 and later.	matched_glued		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447028(v=msdn.10)
aa447029	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447029.html	TransportDecode (Windows CE 5.0)	symbol_page	1	function	TransportDecode	first_code_block	Kitl.h.	Kitl.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447029(v=msdn.10)
aa447030	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447030.html	TransportEnableInt (Windows CE 5.0)	symbol_page	1	function	TransportEnableInt	first_code_block	Kitl.h.	Kitl.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447030(v=msdn.10)
aa447031	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447031.html	TransportEncode (Windows CE 5.0)	symbol_page	1	function	TransportEncode	first_code_block	Kitl.h.	Kitl.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447031(v=msdn.10)
aa447032	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447032.html	TransportGetDevCfg (Windows CE 5.0)	symbol_page	1	function	TransportGetDevCfg	first_code_block	Kitl.h.	Kitl.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447032(v=msdn.10)
aa447033	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447033.html	TransportRecv (Windows CE 5.0)	symbol_page	1	function	TransportRecv	first_code_block	Kitl.h.	Kitl.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447033(v=msdn.10)
