#symbol	book_count	per_book(book|kind|header|library)
SHELLEXECUTEINFO	3	chm-windows-ce-3.0|struct|Shellapi.h|	mslearn-windows-ce-5.0|function|Shellapi.h|	mslearn-windows-embedded-ce-6.0|function||
SHELLFILECHANGEFUNC_t	2	chm-windows-ce-3.0|function|Extfile.h|	mslearn-windows-ce-5.0|function|Extfile.h|
ShellProc	2	mslearn-windows-ce-5.0|function|Tux.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
ShellRegisterCallbacks	3	mslearn-windows-ce-5.0|function|Shellcb.h|Shellcb.lib	mslearn-windows-ce-net-4x|function|Shellcb.h|Shellcb.lib	mslearn-windows-embedded-ce-6.0|function||Shellcb.lib
SHEnumPropSheetHandlers	2	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHFILEINFO	3	chm-windows-ce-3.0|struct|Shellapi.h|	mslearn-windows-ce-5.0|struct|Shellapi.h|	mslearn-windows-embedded-ce-6.0|struct||
SHFileOperation	2	mslearn-windows-ce-5.0|function|Shellapi.h|Ceshell.lib	mslearn-windows-embedded-ce-6.0|function||ceshell.lib
SHFILEOPSTRUCT	2	mslearn-windows-ce-5.0|struct|Shellapi.h|	mslearn-windows-embedded-ce-6.0|struct||
SHFindMenuBar	2	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHFreeContextMenuExtensions	2	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHFullScreen	3	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib	supplementary-windows-mobile-6.5|function||
SHGetAppKeyAssoc	2	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHGetAutoRunPath	2	mslearn-windows-ce-5.0|function|windows.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHGetDesktopFolder	2	mslearn-windows-ce-5.0|function|Shlobj.h|Ceshell.lib	mslearn-windows-embedded-ce-6.0|function||ceshell.lib
SHGetDocumentsFolder	2	mslearn-windows-ce-5.0|function|shlobj.h|ceshell.lib	mslearn-windows-embedded-ce-6.0|function||ceshell.lib
SHGetEmergencyCallList	2	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHGetFileInfo	3	chm-windows-ce-3.0|function|Shellapi.h|	mslearn-windows-ce-5.0|function|Shellapi.h|	mslearn-windows-embedded-ce-6.0|function||
SHGetInputContext	2	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHGetMalloc	3	chm-windows-ce-3.0|function|Shlobj.h|	mslearn-windows-ce-5.0|function|Shlobj.h|Ceshell.lib	mslearn-windows-embedded-ce-6.0|function||ceshell.lib
SHGetMenu	2	mslearn-windows-ce-5.0|macro|Aygshell.h|	mslearn-windows-embedded-ce-6.0|macro||
SHGetPathFromIDList	3	chm-windows-ce-3.0|function|Shellapi.h|	mslearn-windows-ce-5.0|function|Shellapi.h|Ceshell.lib	mslearn-windows-embedded-ce-6.0|function||ceshell.lib
SHGetShortcutTarget	3	chm-windows-ce-3.0|function|Shellapi.h|Shortcut.lib	mslearn-windows-ce-5.0|function|Shellapi.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
SHGetSpecialFolderLocation	3	chm-windows-ce-3.0|function|Shlobj.h|	mslearn-windows-ce-5.0|function|Shlobj.h|Ceshell.lib	mslearn-windows-embedded-ce-6.0|function||ceshell.lib
SHGetSpecialFolderPath	3	chm-windows-ce-3.0|function|Shellapi.h|	mslearn-windows-ce-5.0|function|shellapi.h|coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
SHGetSubMenu	2	mslearn-windows-ce-5.0|macro|Aygshell.h|	mslearn-windows-embedded-ce-6.0|macro||
SHGNO	2	mslearn-windows-ce-5.0|enum|Shobjidl.h|	mslearn-windows-embedded-ce-6.0|enum||
SHHandleWMActivate	2	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHHandleWMSettingChange	2	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHIC_FEATURE	1	supplementary-windows-mobile-6.5|enum||
SHInitDialog	2	mslearn-windows-ce-5.0|function|shellsdk.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHINITDLGINFO	2	mslearn-windows-ce-5.0|struct|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|struct||aygshell.lib
SHInitExtraControls	2	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHInputDialog	2	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHInvokeContextMenuCommand	2	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHITEMID	2	mslearn-windows-ce-5.0|struct|Shtypes.h|	mslearn-windows-embedded-ce-6.0|struct||
SHLoadContextMenuExtensions	2	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHLoadDIBitmap	3	chm-windows-ce-3.0|function|Shellapi.h|Shmisc.lib	mslearn-windows-ce-5.0|function|Shellapi.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
SHMENUBARINFO	3	mslearn-windows-ce-5.0|struct|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|struct||aygshell.lib	supplementary-windows-mobile-6.5|struct||
SHNavigateBack	2	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHNotificationAdd	3	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib	supplementary-windows-mobile-6.5|function||
SHNOTIFICATIONDATA	2	mslearn-windows-ce-5.0|struct|aygshell.h|	mslearn-windows-embedded-ce-6.0|struct||aygshell.lib
SHNotificationGetData	2	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHNotificationRemove	2	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHNotificationUpdate	3	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib	supplementary-windows-mobile-6.5|function||
SHNP	3	mslearn-windows-ce-5.0|enum|aygshell.h|	mslearn-windows-embedded-ce-6.0|enum||	supplementary-windows-mobile-6.5|enum||
ShouldDrawSampleNow	3	chm-windows-ce-3.0|interface_method||	mslearn-windows-ce-5.0|interface_method||	mslearn-windows-embedded-ce-6.0|interface_method||
ShouldSkipFrame	3	chm-windows-ce-3.0|interface_method||	mslearn-windows-ce-5.0|interface_method||	mslearn-windows-embedded-ce-6.0|interface_method||
Show	2	mslearn-windows-ce-5.0|interface_method||	mslearn-windows-embedded-ce-6.0|interface_method||
ShowAudioControls	4	chm-windows-ce-3.0|unknown||	mslearn-windows-ce-5.0|unknown||	mslearn-windows-ce-net-4x|unknown||	mslearn-windows-embedded-ce-6.0|unknown||
ShowCaret	3	chm-windows-ce-3.0|function|Winuser.h|Caret.lib	mslearn-windows-ce-5.0|function|Winuser.h|Caret.lib	mslearn-windows-embedded-ce-6.0|function||Caret.lib
ShowCommSettings	4	chm-windows-ce-3.0|interface_method|Dccole.h|	mslearn-windows-ce-5.0|interface_method|Dccole.h|Ole32.lib,Uuid.lib	mslearn-windows-ce-net-4x|interface_method|Dccole.h|Ole32.lib,Uuid.lib	mslearn-windows-embedded-ce-6.0|interface_method||ole32.lib,uuid.lib
ShowControls	4	chm-windows-ce-3.0|unknown||	mslearn-windows-ce-5.0|unknown||	mslearn-windows-ce-net-4x|unknown||	mslearn-windows-embedded-ce-6.0|unknown||
ShowCursor	4	chm-windows-ce-3.0|function|Winuser.h|Cursor.lib,Mcursor.lib	mslearn-windows-ce-5.0|function|Winuser.h|Cursor.lib,Mcursor.lib	mslearn-windows-ce-net-4x|function|Winuser.h|Cursor.lib,Mcursor.lib	mslearn-windows-embedded-ce-6.0|function||Cursor.lib,Mcursor.lib
ShowHideCandWnd	2	mslearn-windows-ce-5.0|interface_method|KoreanImeUI.h|Uuid.lib	mslearn-windows-embedded-ce-6.0|interface_method||uuid.lib
ShowHideCompWnd	2	mslearn-windows-ce-5.0|interface_method|KoreanImeUI.h|Uuid.lib	mslearn-windows-embedded-ce-6.0|interface_method||uuid.lib
ShowHideStatusWnd	2	mslearn-windows-ce-5.0|interface_method|KoreanImeUI.h|Uuid.lib	mslearn-windows-embedded-ce-6.0|interface_method||uuid.lib
Showing	3	chm-windows-ce-3.0|interface_method|Sip.h|	mslearn-windows-ce-5.0|interface_method|Sip.h|Uuid.lib	mslearn-windows-embedded-ce-6.0|interface_method||uuid.lib
ShowInternalMessage	2	mslearn-windows-ce-5.0|function|Mshtmhst.h|	mslearn-windows-embedded-ce-6.0|function||
ShowObject	4	chm-windows-ce-3.0|interface_method|Oleidl.h|	mslearn-windows-ce-5.0|interface_method|Oleidl.h|Oleaut32.lib,Uuid.lib	mslearn-windows-ce-net-4x|interface_method|Oleidl.h|Oleaut32.lib,Uuid.lib	mslearn-windows-embedded-ce-6.0|interface_method||oleaut32.lib,uuid.lib
ShowPositionControls	4	chm-windows-ce-3.0|unknown||	mslearn-windows-ce-5.0|unknown||	mslearn-windows-ce-net-4x|unknown||	mslearn-windows-embedded-ce-6.0|unknown||
ShowPrompt	2	mslearn-windows-ce-5.0|function|Mshtmhst.h|	mslearn-windows-embedded-ce-6.0|function||
ShowPropertyFrame	2	mslearn-windows-ce-5.0|interface_method|ocidl.h|	mslearn-windows-embedded-ce-6.0|interface_method||
ShowStatusBar	4	chm-windows-ce-3.0|unknown||	mslearn-windows-ce-5.0|unknown||	mslearn-windows-ce-net-4x|unknown||	mslearn-windows-embedded-ce-6.0|unknown||
ShowTracker	4	chm-windows-ce-3.0|unknown||	mslearn-windows-ce-5.0|unknown||	mslearn-windows-ce-net-4x|unknown||	mslearn-windows-embedded-ce-6.0|unknown||
ShowWindow	3	chm-windows-ce-3.0|function|Winuser.h|	mslearn-windows-ce-5.0|function|Winuser.h|	mslearn-windows-embedded-ce-6.0|interface_method|sysgen|
ShowWindow_I	3	mslearn-windows-ce-5.0|interface_method|GweBypassCoredllThunk.hpp|	mslearn-windows-ce-net-4x|interface_method|GweBypassCoredllThunk.hpp|	mslearn-windows-embedded-ce-6.0|interface_method||
SHRecognizeGesture	3	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib	supplementary-windows-mobile-6.5|function||
SHRGINFO	2	mslearn-windows-ce-5.0|struct|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|struct||aygshell.lib
SHSetAppKeyWndAssoc	3	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib	supplementary-windows-mobile-6.5|function||
SHSetBack	2	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHSetInputContext	2	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHSetNavBarText	2	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib
SHSetSubMenu	2	mslearn-windows-ce-5.0|macro|Aygshell.h|	mslearn-windows-embedded-ce-6.0|macro||
SHShowOutOfMemory	3	chm-windows-ce-3.0|function|Shellapi.h|Shmisc.lib	mslearn-windows-ce-5.0|function|Shellapi.h|Shmisc.lib	mslearn-windows-embedded-ce-6.0|function||Shmisc.lib
SHSipInfo	3	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib	supplementary-windows-mobile-6.5|function||
SHSipPreference	3	mslearn-windows-ce-5.0|function|aygshell.h|aygshell.lib	mslearn-windows-embedded-ce-6.0|function||aygshell.lib	supplementary-windows-mobile-6.5|function||
Shutdown	3	mslearn-windows-ce-5.0|interface_method|Rtccore.h|Uuid.lib	mslearn-windows-ce-net-4x|interface_method|Obex.h|Uuid.lib	mslearn-windows-embedded-ce-6.0|interface_method||uuid.lib
SideShowMgr_FindFirstItem	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_FindItemClose	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_FindNextItem	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_ForceConnect	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_ForceDisconnect	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_GetAvailableUserNames	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_GetCurrentCacheSize	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_GetGadgetCount	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_GetGadgetInfo	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_GetGadgetInfoSizes	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_GetGadgetOrder	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_GetGuidsFromGadgetId	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_GetItemData	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_GetItemDataSize	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_GetItemDataSizeTimeout	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_GetNotificationInfo	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_GetNotificationInfoSizes	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_GetSizeOfAvailableUserNames	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_IsServiceRunning	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_SendApplicationEvent	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_SetMaximumCacheSize	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_Start	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_Stop	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_UserChangeRequest	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SideShowMgr_UserChangeRequestCch	1	mslearn-windows-ce-5.0|function||sideshowapi.lib
SignalEvent	1	mslearn-windows-embedded-ce-6.0|interface_method||wsdapi.lib
SignalPresent	2	mslearn-windows-ce-5.0|interface_method|strmif.h|	mslearn-windows-embedded-ce-6.0|interface_method||
SignalStarted	3	chm-windows-ce-3.0|function|Winbase.h|	mslearn-windows-ce-5.0|function|Winbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
SignalTimerFired	3	chm-windows-ce-3.0|interface_method||	mslearn-windows-ce-5.0|interface_method||	mslearn-windows-embedded-ce-6.0|interface_method||
SIMCALL	1	mslearn-windows-embedded-ce-6.0|struct||
SIMCALLBACK	1	mslearn-windows-embedded-ce-6.0|callback||cellcore.lib
SIMCAPS	1	mslearn-windows-embedded-ce-6.0|struct||
SimChangeLockingPassword	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SIMCLOSECHANNEL	1	mslearn-windows-embedded-ce-6.0|struct||
SimDeinitialize	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SimDeleteMessage	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SimDeletePhonebookEntry	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SIMEVENTLIST	1	mslearn-windows-embedded-ce-6.0|struct||
SIMFILEREFERENCE	1	mslearn-windows-embedded-ce-6.0|struct||
SIMFILEREFRESH	1	mslearn-windows-embedded-ce-6.0|struct||
SimGetDevCaps	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SimGetLockingStatus	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SimGetPhonebookCapabilities	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SimGetPhonebookStatus	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SimGetPhoneLockedState	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SimGetRecordInfo	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SimGetSmsStorageStatus	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SimInitialize	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SIMLANGUAGE	1	mslearn-windows-embedded-ce-6.0|struct||
SIMLAUNCHBROWSER	1	mslearn-windows-embedded-ce-6.0|struct||
SIMLOCALINFO	1	mslearn-windows-embedded-ce-6.0|struct||
simlockingpwdlength	1	mslearn-windows-embedded-ce-6.0|struct||
SIMMENU	1	mslearn-windows-embedded-ce-6.0|struct||
SIMMENUITEM	1	mslearn-windows-embedded-ce-6.0|struct||
SIMMESSAGE	1	mslearn-windows-embedded-ce-6.0|struct||
SIMMESSAGECHANGE	1	mslearn-windows-embedded-ce-6.0|struct||
SIMOPENCHANNEL	1	mslearn-windows-embedded-ce-6.0|struct||
SIMPBECHANGE	1	mslearn-windows-embedded-ce-6.0|struct||
SIMPHONEBOOKEMAILADDRESS	1	mslearn-windows-embedded-ce-6.0|unknown||
SIMPHONEBOOKENTRY	1	mslearn-windows-embedded-ce-6.0|struct||cellcore.lib
SimReadMessage	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SimReadPhonebookEntries	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SimReadPhonebookEntry	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SimReadPhonebookTag	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SimReadRecord	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SIMRECEIVEDATA	1	mslearn-windows-embedded-ce-6.0|struct||
SIMRECORDINFO	1	mslearn-windows-embedded-ce-6.0|struct||
SIMRUNATCMD	1	mslearn-windows-embedded-ce-6.0|struct||
SIMSENDDATA	1	mslearn-windows-embedded-ce-6.0|struct||
SIMSENDDTMF	1	mslearn-windows-embedded-ce-6.0|struct||
SimSetLockingStatus	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SIMSMS	1	mslearn-windows-embedded-ce-6.0|struct||
SIMTEXT	1	mslearn-windows-embedded-ce-6.0|struct||
SIMTKITRSPCLOSECHANNEL	1	mslearn-windows-embedded-ce-6.0|struct||
SIMTKITRSPITEM	1	mslearn-windows-embedded-ce-6.0|struct||
SIMTKITRSPPOLLINTERVAL	1	mslearn-windows-embedded-ce-6.0|struct||
SIMTKITRSPRECEIVEDATA	1	mslearn-windows-embedded-ce-6.0|struct||
SIMTKITRSPSENDDATA	1	mslearn-windows-embedded-ce-6.0|struct||
SIMTKITRSPTEXT	1	mslearn-windows-embedded-ce-6.0|struct||
SIMTONE	1	mslearn-windows-embedded-ce-6.0|struct||
SimUnlockPhone	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SIMUSSD	1	mslearn-windows-embedded-ce-6.0|struct||
SimWriteMessage	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SimWritePhonebookEntry	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SimWritePhonebookEntryEx	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SimWritePhonebookTag	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SimWriteRecord	1	mslearn-windows-embedded-ce-6.0|function||cellcore.lib
SingleColumnComputeWidth	1	mslearn-windows-embedded-ce-6.0|interface_method||
SingleStep	2	mslearn-windows-ce-5.0|interface_method|eXDI2.h|ole32.lib,oleaut32.lib	mslearn-windows-embedded-ce-6.0|interface_method||ole32.lib,oleaut32.lib
SingleStepInCurThread	2	mslearn-windows-ce-5.0|interface_method|OsAccess.h|OSAXSC.lib	mslearn-windows-embedded-ce-6.0|interface_method||OSAXSC.lib
SingleStepOle	2	mslearn-windows-ce-5.0|interface_method|exdi2.h|ole32.lib,oleaut32.lib	mslearn-windows-embedded-ce-6.0|interface_method||ole32.lib,oleaut32.lib
SinkFlags	2	mslearn-windows-ce-5.0|enum|Imaging.h|	mslearn-windows-embedded-ce-6.0|enum||
SipEnumIM	3	chm-windows-ce-3.0|function|Sipapi.h|Coresip.lib	mslearn-windows-ce-5.0|function|Sipapi.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
SipEnumIMProc	3	chm-windows-ce-3.0|callback||Coresip.lib	mslearn-windows-ce-5.0|callback|Developer defined|Developer defined	mslearn-windows-embedded-ce-6.0|callback||Developer Implemented
SipGetCurrentIM	3	chm-windows-ce-3.0|function|Sipapi.h|Coresip.lib	mslearn-windows-ce-5.0|function|Sipapi.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
SipGetInfo	3	chm-windows-ce-3.0|function|Sipapi.h|Coresip.lib	mslearn-windows-ce-5.0|function|Sipapi.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
SIPINFO	3	chm-windows-ce-3.0|struct|Sipapi.h|	mslearn-windows-ce-5.0|struct|Sipapi.h|	mslearn-windows-embedded-ce-6.0|struct||
SipPassword	2	mslearn-windows-ce-5.0|interface_method|Voipprov.idl|Voipguid.lib	mslearn-windows-ce-net-4x|interface_method|Voipprov.idl|Voipguid.lib
SipRegisterNotification	4	chm-windows-ce-3.0|function|Sipapi.h|Coresip.lib	mslearn-windows-ce-5.0|function|Sipapi.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib	supplementary-windows-mobile-6.5|function||
SipServerParameters	2	mslearn-windows-ce-5.0|interface_method|Voipprov.idl|Voipguid.lib	mslearn-windows-ce-net-4x|interface_method|Voipprov.idl|Voipguid.lib
SIPServerRegistrationParameters	1	mslearn-windows-ce-5.0|struct|Voipmanager.h|Voipguid.lib
SipSetCurrentIM	3	chm-windows-ce-3.0|function|Sipapi.h|Coresip.lib	mslearn-windows-ce-5.0|function|Sipapi.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
SipSetDefaultRect	3	chm-windows-ce-3.0|function|Sipapi.h|Coresip.lib	mslearn-windows-ce-5.0|function|Sipapi.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
SipSetInfo	3	chm-windows-ce-3.0|function|Sipapi.h|Coresip.lib	mslearn-windows-ce-5.0|function|Sipapi.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
SipShowIM	4	chm-windows-ce-3.0|function|Sipapi.h|Coresip.lib	mslearn-windows-ce-5.0|function|Sipapi.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib	supplementary-windows-mobile-6.5|function||
SIPSTATE	1	supplementary-windows-mobile-6.5|enum||
SipStatus	4	chm-windows-ce-3.0|function|Sipapi.h|Coresip.lib	mslearn-windows-ce-5.0|function|Sipapi.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib	supplementary-windows-mobile-6.5|function||
SIZE	3	chm-windows-ce-3.0|struct|Windef.h|	mslearn-windows-ce-5.0|struct|Windows.h|	mslearn-windows-embedded-ce-6.0|struct||
SIZE_EGA_PALETTE	1	mslearn-windows-ce-5.0|macro||
SIZE_MASKS	1	mslearn-windows-ce-5.0|macro||
SIZE_MPEG1VIDEOINFO	3	chm-windows-ce-3.0|unknown||	mslearn-windows-ce-5.0|macro||	mslearn-windows-embedded-ce-6.0|macro||
SIZE_PALETTE	1	mslearn-windows-ce-5.0|macro||
SIZE_PREHEADER	1	mslearn-windows-ce-5.0|macro||
SIZE_VIDEOHEADER	1	mslearn-windows-ce-5.0|macro||
SizeMax	2	mslearn-windows-ce-5.0|interface_method||	mslearn-windows-embedded-ce-6.0|interface_method||
SizeofResource	3	chm-windows-ce-3.0|function|Winbase.h|Coredll.lib	mslearn-windows-ce-5.0|function|Winbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
Skip	5	chm-windows-ce-3.0|interface_method||	mslearn-uncategorized|interface_method|exdi.idl|	mslearn-windows-ce-5.0|interface_method|Voipmanager.h|Voipguid.lib	mslearn-windows-ce-net-4x|interface_method|Voipmanager.h|Voipguid.lib	mslearn-windows-embedded-ce-6.0|interface_method||uuid.lib
skippedEntity	2	mslearn-windows-ce-5.0|function|Msxml2.h|Uuid.lib	mslearn-windows-embedded-ce-6.0|function||uuid.lib
SkipRecurrence	3	chm-windows-ce-3.0|interface_method|pimstore.h|	mslearn-windows-ce-5.0|interface_method|Pimstore.h|Pimstore.lib	mslearn-windows-embedded-ce-6.0|interface_method||Pimstore.lib
SkipToFill	1	mslearn-windows-embedded-ce-6.0|interface_method|sysgen|
Sleep	3	chm-windows-ce-3.0|function|Winbase.h|Coredll.lib	mslearn-windows-ce-5.0|function|Winbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||Nkstub.lib
SleepTillTick	2	mslearn-windows-ce-5.0|function|Pkfuncs.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
Slow	3	mslearn-windows-ce-5.0|interface_method|Dvddrvr.idl|	mslearn-windows-ce-net-4x|interface_method|Dvddrvr.idl|	mslearn-windows-embedded-ce-6.0|interface_method||
SMARTCARD_EXTENSION	2	mslearn-windows-ce-5.0|struct|Smclib.h|	mslearn-windows-embedded-ce-6.0|struct||
SmartcardCreateLink	3	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Smclib.h|	mslearn-windows-embedded-ce-6.0|function||
SmartcardDeleteLink	3	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Smclib.h|	mslearn-windows-embedded-ce-6.0|function||
SmartcardDeviceControl	3	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Smclib.h|	mslearn-windows-embedded-ce-6.0|function||
SmartcardExit	3	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Smclib.h|	mslearn-windows-embedded-ce-6.0|function||
SmartcardInitialize	3	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Smclib.h|	mslearn-windows-embedded-ce-6.0|struct||
SmartcardLockDevice	3	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Smclib.h|	mslearn-windows-embedded-ce-6.0|function||
SmartcardRawReply	3	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Smclib.h|	mslearn-windows-embedded-ce-6.0|struct||
SmartcardRawRequest	3	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Smclib.h|	mslearn-windows-embedded-ce-6.0|function||
SmartcardT0Reply	3	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Smclib.h|	mslearn-windows-embedded-ce-6.0|struct||
SmartcardT0Request	3	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Smclib.h|	mslearn-windows-embedded-ce-6.0|function||
